,QUADRANT,MIN_LONG,MAX_LONG,MIN_LAT,MAX_LAT,MID_LAT,MID_LONG,NUM_PROPS,NUM_CRIMES,DIST_STATION,NUM_PEOPLE,CRIME_RATE
1397,1397,-71.00505054,-71.00120736,42.31596576,42.31925752,42.317611639999996,-71.00312894999999,0,0,3.117030037159872,0,inf
1398,1398,-71.00120736,-70.99736418,42.31596576,42.31925752,42.317611639999996,-70.99928577,0,0,3.2854333023999787,0,inf
1399,1399,-70.99736418,-70.993521,42.31925752,42.32254928,42.3209034,-70.99544259000001,0,0,3.3543716594491437,0,inf
1400,1400,-71.18568,-71.18183682,42.31925752,42.32254928,42.3209034,-71.18375841,0,0,2.5754087134662087,0,inf
1401,1401,-71.18183682,-71.17799364000001,42.31925752,42.32254928,42.3209034,-71.17991523,0,0,2.4509974940822463,0,inf
1402,1402,-71.17799364000001,-71.17415046,42.31925752,42.32254928,42.3209034,-71.17607205000002,0,0,2.3364837374913057,237,0.0
1403,1403,-71.17415046,-71.17030728,42.31925752,42.32254928,42.3209034,-71.17222887,0,0,2.233390395506677,0,inf
1404,1404,-71.17030728,-71.1664641,42.31925752,42.32254928,42.3209034,-71.16838569000001,0,0,2.143366025880213,0,inf
1405,1405,-71.1664641,-71.16262092000001,42.31925752,42.32254928,42.3209034,-71.16454251,0,0,2.0681179974814934,139,0.0
1406,1406,-71.16262092000001,-71.15877774,42.31925752,42.32254928,42.3209034,-71.16069933,0,0,2.0093071060214505,0,inf
1407,1407,-71.15877774,-71.15493456,42.31925752,42.32254928,42.3209034,-71.15685615000001,0,0,1.9684072008083833,168,0.0
1408,1408,-71.15493456,-71.15109138000001,42.31925752,42.32254928,42.3209034,-71.15301297,0,0,1.9465476199581848,69,0.0
1409,1409,-71.15109138000001,-71.1472482,42.31925752,42.32254928,42.3209034,-71.14916979,0,0,1.9443706518587534,0,inf
1410,1410,-71.1472482,-71.14340502,42.31925752,42.32254928,42.3209034,-71.14532661000001,0,0,1.9619418161163016,247,0.0
1411,1411,-71.14340502,-71.13956184,42.31925752,42.32254928,42.3209034,-71.14148343,0,0,1.99874035868293,74,0.0
1412,1412,-71.13956184,-71.13571866000001,42.31925752,42.32254928,42.3209034,-71.13764025,0,0,1.8685252374479295,398,0.0
1413,1413,-71.13571866000001,-71.13187548,42.31925752,42.32254928,42.3209034,-71.13379707000001,0,0,1.6919761831969722,680,0.0
1414,1414,-71.13187548,-71.1280323,42.31925752,42.32254928,42.3209034,-71.12995389,0,0,1.5203083241639859,155,0.0
1415,1415,-71.1280323,-71.12418912,42.31925752,42.32254928,42.3209034,-71.12611071,0,107,1.3553776384125318,0,inf
1416,1416,-71.12418912,-71.12034594,42.31925752,42.32254928,42.3209034,-71.12226753,1,208,1.1999653510940718,483,0.4306418219461698
1417,1417,-71.12034594,-71.11650276,42.31925752,42.32254928,42.3209034,-71.11842435,0,311,1.058273258175798,179,1.7374301675977655
1418,1418,-71.11650276,-71.11265958,42.31925752,42.32254928,42.3209034,-71.11458117000001,98,569,0.9365494601358316,0,inf
1419,1419,-71.11265958,-71.10881640000001,42.31925752,42.32254928,42.3209034,-71.11073799,329,372,0.843483639533722,227,1.6387665198237886
1420,1420,-71.10881640000001,-71.10497322,42.31925752,42.32254928,42.3209034,-71.10689481,258,185,0.7892791427647663,564,0.3280141843971631
1421,1421,-71.10497322,-71.10113004,42.31925752,42.32254928,42.3209034,-71.10305163000001,114,409,0.7820585842673502,383,1.0678851174934725
1422,1422,-71.10113004,-71.09728686,42.31925752,42.32254928,42.3209034,-71.09920844999999,26,459,0.8230594444907815,951,0.48264984227129337
1423,1423,-71.09728686,-71.09344368000001,42.31925752,42.32254928,42.3209034,-71.09536527,261,357,0.7862124782060933,360,0.9916666666666667
1424,1424,-71.09344368000001,-71.0896005,42.31925752,42.32254928,42.3209034,-71.09152209000001,181,571,0.6574587544209721,949,0.6016859852476291
1425,1425,-71.0896005,-71.08575732,42.31925752,42.32254928,42.3209034,-71.08767891,165,463,0.5687773966834307,1303,0.3553338449731389
1426,1426,-71.08575732,-71.08191414000001,42.31925752,42.32254928,42.3209034,-71.08383573,127,324,0.5402751121207817,839,0.38617401668653156
1427,1427,-71.08191414000001,-71.07807096,42.31925752,42.32254928,42.3209034,-71.07999255000001,217,1496,0.5808790119865551,622,2.405144694533762
1428,1428,-71.07807096,-71.07422778,42.31925752,42.32254928,42.3209034,-71.07614937,217,183,0.6782900655147353,1052,0.17395437262357413
1429,1429,-71.07422778,-71.0703846,42.31925752,42.32254928,42.3209034,-71.07230619,276,347,0.8123226922272361,1589,0.2183763373190686
1430,1430,-71.0703846,-71.06654142000001,42.31925752,42.32254928,42.3209034,-71.06846301,154,310,0.9678804972990205,493,0.6288032454361054
1431,1431,-71.06654142000001,-71.06269824,42.31925752,42.32254928,42.3209034,-71.06461983,48,9,1.1361562007085608,0,inf
1432,1432,-71.06269824,-71.05885506,42.31925752,42.32254928,42.3209034,-71.06077665000001,121,0,1.3122663322398465,0,inf
1433,1433,-71.05885506,-71.05501188000001,42.31925752,42.32254928,42.3209034,-71.05693347,250,0,1.4219246060337318,100,0.0
1434,1434,-71.05501188000001,-71.0511687,42.31925752,42.32254928,42.3209034,-71.05309029,8,0,1.4213917541767565,58,0.0
1435,1435,-71.0511687,-71.04732552,42.31925752,42.32254928,42.3209034,-71.04924711000001,0,0,1.4477422532496609,0,inf
1436,1436,-71.04732552,-71.04348234,42.31925752,42.32254928,42.3209034,-71.04540392999999,1,0,1.4995595744998726,0,inf
1437,1437,-71.04348234,-71.03963916000001,42.31925752,42.32254928,42.3209034,-71.04156075,0,0,1.5743310884647796,0,inf
1438,1438,-71.03963916000001,-71.03579598,42.31925752,42.32254928,42.3209034,-71.03771757000001,0,0,1.6689745389876223,0,inf
1439,1439,-71.03579598,-71.0319528,42.31925752,42.32254928,42.3209034,-71.03387439,0,0,1.7803235160480628,0,inf
1440,1440,-71.0319528,-71.02810962,42.31925752,42.32254928,42.3209034,-71.03003121,0,0,1.905451600955388,0,inf
1441,1441,-71.02810962,-71.02426644,42.31925752,42.32254928,42.3209034,-71.02618803,0,0,2.0418271127331287,0,inf
1442,1442,-71.02426644,-71.02042326,42.31925752,42.32254928,42.3209034,-71.02234485,0,0,2.187347316674087,0,inf
1443,1443,-71.02042326,-71.01658008,42.31925752,42.32254928,42.3209034,-71.01850167,0,0,2.3403069844583175,0,inf
1444,1444,-71.01658008,-71.01273690000001,42.31925752,42.32254928,42.3209034,-71.01465849,0,0,2.4993406015943727,0,inf
1445,1445,-71.01273690000001,-71.00889372,42.31925752,42.32254928,42.3209034,-71.01081531,0,0,2.663360335448262,0,inf
1446,1446,-71.00889372,-71.00505054,42.31925752,42.32254928,42.3209034,-71.00697213000001,0,0,2.8314998270600933,0,inf
1447,1447,-71.00505054,-71.00120736,42.31925752,42.32254928,42.3209034,-71.00312894999999,0,0,3.003067170020787,0,inf
1448,1448,-71.00120736,-70.99736418,42.31925752,42.32254928,42.3209034,-70.99928577,0,0,3.1775071597002618,0,inf
1449,1449,-70.99736418,-70.993521,42.32254928,42.32584104,42.32419516,-70.99544259000001,0,0,3.264620994512899,0,inf
1450,1450,-71.18568,-71.18183682,42.32254928,42.32584104,42.32419516,-71.18375841,0,0,2.408381262539963,0,inf
1451,1451,-71.18183682,-71.17799364000001,42.32254928,42.32584104,42.32419516,-71.17991523,0,0,2.274860809565628,0,inf
1452,1452,-71.17799364000001,-71.17415046,42.32254928,42.32584104,42.32419516,-71.17607205000002,0,0,2.150996961566406,0,inf
1453,1453,-71.17415046,-71.17030728,42.32254928,42.32584104,42.32419516,-71.17222887,0,0,2.0385507061922277,0,inf
1454,1454,-71.17030728,-71.1664641,42.32254928,42.32584104,42.32419516,-71.16838569000001,0,0,1.9395089235082645,171,0.0
1455,1455,-71.1664641,-71.16262092000001,42.32254928,42.32584104,42.32419516,-71.16454251,0,0,1.856018743346458,0,inf
1456,1456,-71.16262092000001,-71.15877774,42.32254928,42.32584104,42.32419516,-71.16069933,0,0,1.7902572771183827,399,0.0
1457,1457,-71.15877774,-71.15493456,42.32254928,42.32584104,42.32419516,-71.15685615000001,0,0,1.7442309179482467,0,inf
1458,1458,-71.15493456,-71.15109138000001,42.32254928,42.32584104,42.32419516,-71.15301297,0,0,1.7195251376014162,0,inf
1459,1459,-71.15109138000001,-71.1472482,42.32254928,42.32584104,42.32419516,-71.14916979,0,0,1.7170604938850427,102,0.0
1460,1460,-71.1472482,-71.14340502,42.32254928,42.32584104,42.32419516,-71.14532661000001,0,0,1.7369316644912802,288,0.0
1461,1461,-71.14340502,-71.13956184,42.32254928,42.32584104,42.32419516,-71.14148343,0,0,1.7783900889093598,183,0.0
1462,1462,-71.13956184,-71.13571866000001,42.32254928,42.32584104,42.32419516,-71.13764025,0,0,1.8399771303450487,166,0.0
1463,1463,-71.13571866000001,-71.13187548,42.32254928,42.32584104,42.32419516,-71.13379707000001,0,0,1.8080038379822618,299,0.0
1464,1464,-71.13187548,-71.1280323,42.32254928,42.32584104,42.32419516,-71.12995389,0,0,1.6484722393081064,0,inf
1465,1465,-71.1280323,-71.12418912,42.32254928,42.32584104,42.32419516,-71.12611071,0,7,1.4977305087184039,0,inf
1466,1466,-71.12418912,-71.12034594,42.32254928,42.32584104,42.32419516,-71.12226753,0,234,1.3587073819808229,232,1.0086206896551724
1467,1467,-71.12034594,-71.11650276,42.32254928,42.32584104,42.32419516,-71.11842435,0,270,1.235365506697691,0,inf
1468,1468,-71.11650276,-71.11265958,42.32254928,42.32584104,42.32419516,-71.11458117000001,1,304,1.132838578860483,314,0.9681528662420382
1469,1469,-71.11265958,-71.10881640000001,42.32254928,42.32584104,42.32419516,-71.11073799,60,327,1.057199918261638,1324,0.24697885196374622
1470,1470,-71.10881640000001,-71.10497322,42.32254928,42.32584104,42.32419516,-71.10689481,321,274,1.0144817425406418,77,3.5584415584415585
1471,1471,-71.10497322,-71.10113004,42.32254928,42.32584104,42.32419516,-71.10305163000001,130,189,0.9888494554410282,484,0.390495867768595
1472,1472,-71.10113004,-71.09728686,42.32254928,42.32584104,42.32419516,-71.09920844999999,140,2934,0.8289559033834787,329,8.917933130699089
1473,1473,-71.09728686,-71.09344368000001,42.32254928,42.32584104,42.32419516,-71.09536527,231,1323,0.6512832335227934,139,9.517985611510792
1474,1474,-71.09344368000001,-71.0896005,42.32254928,42.32584104,42.32419516,-71.09152209000001,307,558,0.4881613757723032,589,0.9473684210526315
1475,1475,-71.0896005,-71.08575732,42.32254928,42.32584104,42.32419516,-71.08767891,158,188,0.3599485079330734,108,1.7407407407407407
1476,1476,-71.08575732,-71.08191414000001,42.32254928,42.32584104,42.32419516,-71.08383573,98,442,0.3129761207896211,690,0.6405797101449275
1477,1477,-71.08191414000001,-71.07807096,42.32254928,42.32584104,42.32419516,-71.07999255000001,186,70,0.3787808075681699,503,0.13916500994035785
1478,1478,-71.07807096,-71.07422778,42.32254928,42.32584104,42.32419516,-71.07614937,164,172,0.5158735009530964,838,0.2052505966587112
1479,1479,-71.07422778,-71.0703846,42.32254928,42.32584104,42.32419516,-71.07230619,93,864,0.6825728963978683,842,1.0261282660332542
1480,1480,-71.0703846,-71.06654142000001,42.32254928,42.32584104,42.32419516,-71.06846301,37,516,0.8618676060784599,0,inf
1481,1481,-71.06654142000001,-71.06269824,42.32254928,42.32584104,42.32419516,-71.06461983,10,1,1.047308695752076,84,0.011904761904761904
1482,1482,-71.06269824,-71.05885506,42.32254928,42.32584104,42.32419516,-71.06077665000001,11,1,1.2275677836735635,120,0.008333333333333333
1483,1483,-71.05885506,-71.05501188000001,42.32254928,42.32584104,42.32419516,-71.05693347,170,0,1.195112353471946,93,0.0
1484,1484,-71.05501188000001,-71.0511687,42.32254928,42.32584104,42.32419516,-71.05309029,33,26,1.1944783594166302,0,inf
1485,1485,-71.0511687,-71.04732552,42.32254928,42.32584104,42.32419516,-71.04924711000001,1,0,1.2257151822799968,0,inf
1486,1486,-71.04732552,-71.04348234,42.32254928,42.32584104,42.32419516,-71.04540392999999,1,0,1.2865034012835832,7,0.0
1487,1487,-71.04348234,-71.03963916000001,42.32254928,42.32584104,42.32419516,-71.04156075,0,0,1.372923318609522,0,inf
1488,1488,-71.03963916000001,-71.03579598,42.32254928,42.32584104,42.32419516,-71.03771757000001,0,0,1.480493165629416,0,inf
1489,1489,-71.03579598,-71.0319528,42.32254928,42.32584104,42.32419516,-71.03387439,1,0,1.6049659569186454,0,inf
1490,1490,-71.0319528,-71.02810962,42.32254928,42.32584104,42.32419516,-71.03003121,0,0,1.742723608283089,0,inf
1491,1491,-71.02810962,-71.02426644,42.32254928,42.32584104,42.32419516,-71.02618803,0,0,1.8908647660908005,0,inf
1492,1492,-71.02426644,-71.02042326,42.32254928,42.32584104,42.32419516,-71.02234485,0,0,2.0471364602875006,0,inf
1493,1493,-71.02042326,-71.01658008,42.32254928,42.32584104,42.32419516,-71.01850167,0,0,2.2098144597600937,0,inf
1494,1494,-71.01658008,-71.01273690000001,42.32254928,42.32584104,42.32419516,-71.01465849,0,0,2.3775841387764545,0,inf
1495,1495,-71.01273690000001,-71.00889372,42.32254928,42.32584104,42.32419516,-71.01081531,0,0,2.5494405001102702,0,inf
1496,1496,-71.00889372,-71.00505054,42.32254928,42.32584104,42.32419516,-71.00697213000001,0,0,2.7246103424387242,0,inf
1497,1497,-71.00505054,-71.00120736,42.32254928,42.32584104,42.32419516,-71.00312894999999,0,0,2.902493806938363,0,inf
1498,1498,-71.00120736,-70.99736418,42.32254928,42.32584104,42.32419516,-70.99928577,0,0,3.0826211583903866,0,inf
1499,1499,-70.99736418,-70.993521,42.32584104,42.3291328,42.32748692,-70.99544259000001,0,0,3.188606739001582,0,inf
1500,1500,-71.18568,-71.18183682,42.32584104,42.3291328,42.32748692,-71.18375841,0,0,2.2519751942727924,0,inf
1501,1501,-71.18183682,-71.17799364000001,42.32584104,42.3291328,42.32748692,-71.17991523,0,0,2.108581607294265,204,0.0
1502,1502,-71.17799364000001,-71.17415046,42.32584104,42.3291328,42.32748692,-71.17607205000002,0,0,1.9743204677748758,69,0.0
1503,1503,-71.17415046,-71.17030728,42.32584104,42.3291328,42.32748692,-71.17222887,0,0,1.8511798981611143,78,0.0
1504,1504,-71.17030728,-71.1664641,42.32584104,42.3291328,42.32748692,-71.16838569000001,0,8,1.7415204605707608,76,0.10526315789473684
1505,1505,-71.1664641,-71.16262092000001,42.32584104,42.3291328,42.32748692,-71.16454251,0,3,1.6480354394492585,219,0.0136986301369863
1506,1506,-71.16262092000001,-71.15877774,42.32584104,42.3291328,42.32748692,-71.16069933,0,0,1.5736101497325126,460,0.0
1507,1507,-71.15877774,-71.15493456,42.32584104,42.3291328,42.32748692,-71.15685615000001,8,0,1.5210449669541508,0,inf
1508,1508,-71.15493456,-71.15109138000001,42.32584104,42.3291328,42.32748692,-71.15301297,8,0,1.4926511560799909,722,0.0
1509,1509,-71.15109138000001,-71.1472482,42.32584104,42.3291328,42.32748692,-71.14916979,0,0,1.489811381807769,295,0.0
1510,1510,-71.1472482,-71.14340502,42.32584104,42.3291328,42.32748692,-71.14532661000001,0,0,1.5126695707678048,218,0.0
1511,1511,-71.14340502,-71.13956184,42.32584104,42.3291328,42.32748692,-71.14148343,0,0,1.5600965701796503,0,inf
1512,1512,-71.13956184,-71.13571866000001,42.32584104,42.3291328,42.32748692,-71.13764025,0,0,1.6299491333027993,521,0.0
1513,1513,-71.13571866000001,-71.13187548,42.32584104,42.3291328,42.32748692,-71.13379707000001,0,0,1.7194963926811229,262,0.0
1514,1514,-71.13187548,-71.1280323,42.32584104,42.3291328,42.32748692,-71.12995389,0,0,1.7964146927611895,0,inf
1515,1515,-71.1280323,-71.12418912,42.32584104,42.3291328,42.32748692,-71.12611071,0,82,1.6591764579384347,235,0.34893617021276596
1516,1516,-71.12418912,-71.12034594,42.32584104,42.3291328,42.32748692,-71.12226753,0,578,1.5348538572872048,279,2.07168458781362
1517,1517,-71.12034594,-71.11650276,42.32584104,42.3291328,42.32748692,-71.11842435,0,401,1.4268270025747314,1238,0.32390953150242324
1518,1518,-71.11650276,-71.11265958,42.32584104,42.3291328,42.32748692,-71.11458117000001,0,579,1.3390456676316185,218,2.6559633027522938
1519,1519,-71.11265958,-71.10881640000001,42.32584104,42.3291328,42.32748692,-71.11073799,273,647,1.1823104773914155,14,46.214285714285715
1520,1520,-71.10881640000001,-71.10497322,42.32584104,42.3291328,42.32748692,-71.10689481,201,426,1.006476184568287,337,1.2640949554896141
1521,1521,-71.10497322,-71.10113004,42.32584104,42.3291328,42.32748692,-71.10305163000001,234,566,0.8397911282039472,452,1.252212389380531
1522,1522,-71.10113004,-71.09728686,42.32584104,42.3291328,42.32748692,-71.09920844999999,238,843,0.6889285528366285,1471,0.5730795377294358
1523,1523,-71.09728686,-71.09344368000001,42.32584104,42.3291328,42.32748692,-71.09536527,129,901,0.5666697029228045,860,1.0476744186046512
1524,1524,-71.09344368000001,-71.0896005,42.32584104,42.3291328,42.32748692,-71.09152209000001,102,207,0.3845422524503512,1361,0.1520940484937546
1525,1525,-71.0896005,-71.08575732,42.32584104,42.3291328,42.32748692,-71.08767891,53,806,0.1978379050774498,306,2.633986928104575
1526,1526,-71.08575732,-71.08191414000001,42.32584104,42.3291328,42.32748692,-71.08383573,139,353,0.0867906359814029,1010,0.3495049504950495
1527,1527,-71.08191414000001,-71.07807096,42.32584104,42.3291328,42.32748692,-71.07999255000001,46,80,0.23032819468690943,1246,0.06420545746388442
1528,1528,-71.07807096,-71.07422778,42.32584104,42.3291328,42.32748692,-71.07614937,75,27,0.41916015087603675,1784,0.015134529147982063
1529,1529,-71.07422778,-71.0703846,42.32584104,42.3291328,42.32748692,-71.07230619,61,666,0.6127520422745785,833,0.7995198079231692
1530,1530,-71.0703846,-71.06654142000001,42.32584104,42.3291328,42.32748692,-71.06846301,56,684,0.8076884246878749,219,3.1232876712328768
1531,1531,-71.06654142000001,-71.06269824,42.32584104,42.3291328,42.32748692,-71.06461983,25,564,1.0031858237757467,197,2.8629441624365484
1532,1532,-71.06269824,-71.05885506,42.32584104,42.3291328,42.32748692,-71.06077665000001,6,267,1.0083968518447493,287,0.9303135888501742
1533,1533,-71.05885506,-71.05501188000001,42.32584104,42.3291328,42.32748692,-71.05693347,316,274,0.9686274830239711,600,0.45666666666666667
1534,1534,-71.05501188000001,-71.0511687,42.32584104,42.3291328,42.32748692,-71.05309029,270,260,0.9678451811405442,274,0.948905109489051
1535,1535,-71.0511687,-71.04732552,42.32584104,42.3291328,42.32748692,-71.04924711000001,163,168,1.0061408908147682,558,0.3010752688172043
1536,1536,-71.04732552,-71.04348234,42.32584104,42.3291328,42.32748692,-71.04540392999999,275,59,1.0793631442081555,112,0.5267857142857143
1537,1537,-71.04348234,-71.03963916000001,42.32584104,42.3291328,42.32748692,-71.04156075,413,0,1.181033533083012,150,0.0
1538,1538,-71.03963916000001,-71.03579598,42.32584104,42.3291328,42.32748692,-71.03771757000001,400,0,1.3045174268009716,0,inf
1539,1539,-71.03579598,-71.0319528,42.32584104,42.3291328,42.32748692,-71.03387439,360,0,1.4442303600860222,0,inf
1540,1540,-71.0319528,-71.02810962,42.32584104,42.3291328,42.32748692,-71.03003121,96,0,1.5959157409553437,0,inf
1541,1541,-71.02810962,-71.02426644,42.32584104,42.3291328,42.32748692,-71.02618803,3,0,1.7564745577957344,0,inf
1542,1542,-71.02426644,-71.02042326,42.32584104,42.3291328,42.32748692,-71.02234485,0,0,1.9236862514925863,252,0.0
1543,1543,-71.02042326,-71.01658008,42.32584104,42.3291328,42.32748692,-71.01850167,0,0,2.0959591637848316,0,inf
1544,1544,-71.01658008,-71.01273690000001,42.32584104,42.3291328,42.32748692,-71.01465849,0,0,2.27214236638866,0,inf
1545,1545,-71.01273690000001,-71.00889372,42.32584104,42.3291328,42.32748692,-71.01081531,0,0,2.4513929000080092,0,inf
1546,1546,-71.00889372,-71.00505054,42.32584104,42.3291328,42.32748692,-71.00697213000001,0,0,2.6330844003000595,0,inf
1547,1547,-71.00505054,-71.00120736,42.32584104,42.3291328,42.32748692,-71.00312894999999,0,0,2.816744549761137,0,inf
1548,1548,-71.00120736,-70.99736418,42.32584104,42.3291328,42.32748692,-70.99928577,0,0,3.0020120510532933,0,inf
1549,1549,-70.99736418,-70.993521,42.3291328,42.33242456,42.330778679999995,-70.99544259000001,0,0,3.127330702479707,0,inf
1550,1550,-71.18568,-71.18183682,42.3291328,42.33242456,42.330778679999995,-71.18375841,0,0,2.1085554158302053,0,inf
1551,1551,-71.18183682,-71.17799364000001,42.3291328,42.33242456,42.330778679999995,-71.17991523,0,0,1.9546771562782042,0,inf
1552,1552,-71.17799364000001,-71.17415046,42.3291328,42.33242456,42.330778679999995,-71.17607205000002,0,1,1.8090374204565978,358,0.002793296089385475
1553,1553,-71.17415046,-71.17030728,42.3291328,42.33242456,42.330778679999995,-71.17222887,0,2,1.6737881427488563,124,0.016129032258064516
1554,1554,-71.17030728,-71.1664641,42.3291328,42.33242456,42.330778679999995,-71.16838569000001,0,3,1.5516487583042682,459,0.006535947712418301
1555,1555,-71.1664641,-71.16262092000001,42.3291328,42.33242456,42.330778679999995,-71.16454251,1,12,1.445945278252726,0,inf
1556,1556,-71.16262092000001,-71.15877774,42.3291328,42.33242456,42.330778679999995,-71.16069933,1,49,1.3605140150591304,202,0.24257425742574257
1557,1557,-71.15877774,-71.15493456,42.3291328,42.33242456,42.330778679999995,-71.15685615000001,0,0,1.299359760780177,21,0.0
1558,1558,-71.15493456,-71.15109138000001,42.3291328,42.33242456,42.330778679999995,-71.15301297,104,0,1.266005508923511,102,0.0
1559,1559,-71.15109138000001,-71.1472482,42.3291328,42.33242456,42.330778679999995,-71.14916979,3,0,1.2626562770587593,322,0.0
1560,1560,-71.1472482,-71.14340502,42.3291328,42.33242456,42.330778679999995,-71.14532661000001,0,0,1.2895458737654542,217,0.0
1561,1561,-71.14340502,-71.13956184,42.3291328,42.33242456,42.330778679999995,-71.14148343,0,0,1.3448617060658117,89,0.0
1562,1562,-71.13956184,-71.13571866000001,42.3291328,42.33242456,42.330778679999995,-71.13764025,0,0,1.4252979400968475,736,0.0
1563,1563,-71.13571866000001,-71.13187548,42.3291328,42.33242456,42.330778679999995,-71.13379707000001,0,0,1.526889709971694,75,0.0
1564,1564,-71.13187548,-71.1280323,42.3291328,42.33242456,42.330778679999995,-71.12995389,0,0,1.6457238279191613,487,0.0
1565,1565,-71.1280323,-71.12418912,42.3291328,42.33242456,42.330778679999995,-71.12611071,0,0,1.778347099443026,288,0.0
1566,1566,-71.12418912,-71.12034594,42.3291328,42.33242456,42.330778679999995,-71.12226753,0,295,1.6870054961600423,854,0.34543325526932084
1567,1567,-71.12034594,-71.11650276,42.3291328,42.33242456,42.330778679999995,-71.11842435,0,1029,1.4932515817979428,271,3.7970479704797047
1568,1568,-71.11650276,-71.11265958,42.3291328,42.33242456,42.330778679999995,-71.11458117000001,0,465,1.3002798098328754,415,1.1204819277108433
1569,1569,-71.11265958,-71.10881640000001,42.3291328,42.33242456,42.330778679999995,-71.11073799,110,419,1.1084987207063137,1686,0.24851720047449585
1570,1570,-71.10881640000001,-71.10497322,42.3291328,42.33242456,42.330778679999995,-71.10689481,134,537,0.9186543436504714,199,2.698492462311558
1571,1571,-71.10497322,-71.10113004,42.3291328,42.33242456,42.330778679999995,-71.10305163000001,141,1026,0.7322545574359745,1161,0.8837209302325582
1572,1572,-71.10113004,-71.09728686,42.3291328,42.33242456,42.330778679999995,-71.09920844999999,25,312,0.55279491798366,961,0.32466181061394384
1573,1573,-71.09728686,-71.09344368000001,42.3291328,42.33242456,42.330778679999995,-71.09536527,49,728,0.3899772415991002,2298,0.3167972149695387
1574,1574,-71.09344368000001,-71.0896005,42.3291328,42.33242456,42.330778679999995,-71.09152209000001,8,1436,0.27513057497566323,1210,1.1867768595041321
1575,1575,-71.0896005,-71.08575732,42.3291328,42.33242456,42.330778679999995,-71.08767891,22,2012,0.22855732682651503,1960,1.026530612244898
1576,1576,-71.08575732,-71.08191414000001,42.3291328,42.33242456,42.330778679999995,-71.08383573,91,64,0.143641522162956,1195,0.05355648535564853
1577,1577,-71.08191414000001,-71.07807096,42.3291328,42.33242456,42.330778679999995,-71.07999255000001,70,12,0.25719441667980003,3290,0.00364741641337386
1578,1578,-71.07807096,-71.07422778,42.3291328,42.33242456,42.330778679999995,-71.07614937,201,9,0.43449591709008034,1778,0.005061867266591676
1579,1579,-71.07422778,-71.0703846,42.3291328,42.33242456,42.330778679999995,-71.07230619,20,265,0.6233346470531606,840,0.31547619047619047
1580,1580,-71.0703846,-71.06654142000001,42.3291328,42.33242456,42.330778679999995,-71.06846301,19,526,0.8157371612065445,638,0.8244514106583072
1581,1581,-71.06654142000001,-71.06269824,42.3291328,42.33242456,42.330778679999995,-71.06461983,18,391,0.8865971087006975,110,3.5545454545454547
1582,1582,-71.06269824,-71.05885506,42.3291328,42.33242456,42.330778679999995,-71.06077665000001,10,586,0.7939316518741464,0,inf
1583,1583,-71.05885506,-71.05501188000001,42.3291328,42.33242456,42.330778679999995,-71.05693347,69,403,0.742769527167698,1838,0.2192600652883569
1584,1584,-71.05501188000001,-71.0511687,42.3291328,42.33242456,42.330778679999995,-71.05309029,537,519,0.7417491114717338,0,inf
1585,1585,-71.0511687,-71.04732552,42.3291328,42.33242456,42.330778679999995,-71.04924711000001,648,262,0.7910644660736759,0,inf
1586,1586,-71.04732552,-71.04348234,42.3291328,42.33242456,42.330778679999995,-71.04540392999999,436,245,0.8823153059177349,0,inf
1587,1587,-71.04348234,-71.03963916000001,42.3291328,42.33242456,42.330778679999995,-71.04156075,661,62,1.0041332981359445,0,inf
1588,1588,-71.03963916000001,-71.03579598,42.3291328,42.33242456,42.330778679999995,-71.03771757000001,419,0,1.1468187000016061,0,inf
1589,1589,-71.03579598,-71.0319528,42.3291328,42.33242456,42.330778679999995,-71.03387439,495,0,1.3035369757215323,0,inf
1590,1590,-71.0319528,-71.02810962,42.3291328,42.33242456,42.330778679999995,-71.03003121,595,0,1.4698061892817962,0,inf
1591,1591,-71.02810962,-71.02426644,42.3291328,42.33242456,42.330778679999995,-71.02618803,364,0,1.6427287925207001,418,0.0
1592,1592,-71.02426644,-71.02042326,42.3291328,42.33242456,42.330778679999995,-71.02234485,0,0,1.8204097350796582,0,inf
1593,1593,-71.02042326,-71.01658008,42.3291328,42.33242456,42.330778679999995,-71.01850167,0,0,2.0015822205122307,0,inf
1594,1594,-71.01658008,-71.01273690000001,42.3291328,42.33242456,42.330778679999995,-71.01465849,0,0,2.185378051095162,0,inf
1595,1595,-71.01273690000001,-71.00889372,42.3291328,42.33242456,42.330778679999995,-71.01081531,1,0,2.3711872830209275,0,inf
1596,1596,-71.00889372,-71.00505054,42.3291328,42.33242456,42.330778679999995,-71.00697213000001,0,0,2.558571299659865,0,inf
1597,1597,-71.00505054,-71.00120736,42.3291328,42.33242456,42.330778679999995,-71.00312894999999,0,0,2.7472078767080093,0,inf
1598,1598,-71.00120736,-70.99736418,42.3291328,42.33242456,42.330778679999995,-70.99928577,0,0,2.936855664459325,0,inf
1599,1599,-70.99736418,-70.993521,42.33242456,42.335716319999996,42.33407044,-70.99544259000001,0,0,3.0816721748188396,0,inf
1600,1600,-71.18568,-71.18183682,42.33242456,42.335716319999996,42.33407044,-71.18375841,0,0,1.9809445496212428,0,inf
1601,1601,-71.18183682,-71.17799364000001,42.33242456,42.335716319999996,42.33407044,-71.17991523,0,0,1.816295922002805,109,0.0
1602,1602,-71.17799364000001,-71.17415046,42.33242456,42.335716319999996,42.33407044,-71.17607205000002,0,4,1.6585575583808632,302,0.013245033112582781
