http://www.citypopulation.de/php/usa-boston.php
Name	Status	State	Population
Census
2000-04-01	Population
Census
2010-04-01
Suffolk County CT 1202.01	Census Tract	Massachusetts	...	3,439
Suffolk County CT 1203.01	Census Tract	Massachusetts	...	4,795
Suffolk County CT 1204	Census Tract	Massachusetts	5,585	5,751
Suffolk County CT 1205	Census Tract	Massachusetts	2,480	2,331
Suffolk County CT 1206	Census Tract	Massachusetts	2,368	2,335
Suffolk County CT 1207	Census Tract	Massachusetts	2,086	2,014
Suffolk County CT 1301	Census Tract	Massachusetts	5,041	5,906
Suffolk County CT 1302	Census Tract	Massachusetts	4,689	4,506
Suffolk County CT 1303	Census Tract	Massachusetts	4,340	4,419
Suffolk County CT 1304.02	Census Tract	Massachusetts	4,507	4,637
Suffolk County CT 1304.04	Census Tract	Massachusetts	...	2,901
Suffolk County CT 1304.06	Census Tract	Massachusetts	...	5,107
Suffolk County CT 1401.02	Census Tract	Massachusetts	4,122	4,401
Suffolk County CT 1401.05	Census Tract	Massachusetts	3,596	3,675
Suffolk County CT 1401.06	Census Tract	Massachusetts	...	1,901
Suffolk County CT 1401.07	Census Tract	Massachusetts	...	2,531
Suffolk County CT 1402.01	Census Tract	Massachusetts	2,018	2,072
Suffolk County CT 1402.02	Census Tract	Massachusetts	5,493	5,600
Suffolk County CT 1403	Census Tract	Massachusetts	6,214	6,382
Suffolk County CT 1404	Census Tract	Massachusetts	7,978	7,650
Suffolk County CT 1601.01	Census Tract	Massachusetts	7,541	7,551
Suffolk County CT 1602	Census Tract	Massachusetts	3,920	4,043
Suffolk County CT 1603	Census Tract	Massachusetts	2,244	2,065
Suffolk County CT 1604	Census Tract	Massachusetts	2,771	2,716
Suffolk County CT 1605.01	Census Tract	Massachusetts	...	5,604
Suffolk County CT 1605.02	Census Tract	Massachusetts	...	4,460
Suffolk County CT 1606.01	Census Tract	Massachusetts	...	4,063
Suffolk County CT 1606.02	Census Tract	Massachusetts	...	4,675
Suffolk County CT 1701	Census Tract	Massachusetts	6,789	7,560
Suffolk County CT 1702	Census Tract	Massachusetts	4,433	4,564
Suffolk County CT 1703	Census Tract	Massachusetts	7,306	9,040
Suffolk County CT 1704	Census Tract	Massachusetts	4,879	5,379
Suffolk County CT 1705.01	Census Tract	Massachusetts	...	3,435
Suffolk County CT 1705.02	Census Tract	Massachusetts	...	2,818
Suffolk County CT 1706.01	Census Tract	Massachusetts	4,770	5,105
Suffolk County CT 1707.01	Census Tract	Massachusetts	...	2,099
Suffolk County CT 1707.02	Census Tract	Massachusetts	...	6,628
Suffolk County CT 1708	Census Tract	Massachusetts	4,717	5,118
Suffolk County CT 1801.01	Census Tract	Massachusetts	...	4,766
Suffolk County CT 1802	Census Tract	Massachusetts	4,120	4,109
Suffolk County CT 1803.01	Census Tract	Massachusetts	...	3,024
Suffolk County CT 1804	Census Tract	Massachusetts	1,822	1,715
Suffolk County CT 1805	Census Tract	Massachusetts	4,274	3,883
Suffolk County CT 2.01	Census Tract	Massachusetts	3,887	3,854
Suffolk County CT 201.01	Census Tract	Massachusetts	...	4,193
Suffolk County CT 2.02	Census Tract	Massachusetts	3,925	3,885
Suffolk County CT 202	Census Tract	Massachusetts	3,635	3,649
Suffolk County CT 203.01	Census Tract	Massachusetts	...	2,023
Suffolk County CT 203.02	Census Tract	Massachusetts	...	1,181
Suffolk County CT 203.03	Census Tract	Massachusetts	...	3,400
Suffolk County CT 3.01	Census Tract	Massachusetts	2,923	2,740
Suffolk County CT 301	Census Tract	Massachusetts	1,963	1,954
Suffolk County CT 3.02	Census Tract	Massachusetts	3,006	3,142
Suffolk County CT 302	Census Tract	Massachusetts	1,534	1,665
Suffolk County CT 303	Census Tract	Massachusetts	4,074	4,872
Suffolk County CT 304	Census Tract	Massachusetts	2,222	2,451
Suffolk County CT 305	Census Tract	Massachusetts	2,321	2,538
Suffolk County CT 4.01	Census Tract	Massachusetts	5,796	5,672
Suffolk County CT 401	Census Tract	Massachusetts	1,843	2,168
Suffolk County CT 4.02	Census Tract	Massachusetts	3,564	3,648
Suffolk County CT 402	Census Tract	Massachusetts	1,652	1,606
Suffolk County CT 403	Census Tract	Massachusetts	3,845	3,882
Suffolk County CT 404.01	Census Tract	Massachusetts	2,070	2,439
Suffolk County CT 406	Census Tract	Massachusetts	2,131	2,444
Suffolk County CT 408.01	Census Tract	Massachusetts	3,654	3,900
Suffolk County CT 501.01	Census Tract	Massachusetts	4,587	5,115
Suffolk County CT 5.02	Census Tract	Massachusetts	3,178	6,303
Suffolk County CT 502	Census Tract	Massachusetts	4,897	5,231
Suffolk County CT 5.03	Census Tract	Massachusetts	...	2,211
Suffolk County CT 503	Census Tract	Massachusetts	2,307	2,251
Suffolk County CT 5.04	Census Tract	Massachusetts	...	4,985
Suffolk County CT 504	Census Tract	Massachusetts	2,525	2,372
Suffolk County CT 505	Census Tract	Massachusetts	1,897	1,857
Suffolk County CT 506	Census Tract	Massachusetts	2,081	2,063
Suffolk County CT 507	Census Tract	Massachusetts	4,042	4,504
Suffolk County CT 509.01	Census Tract	Massachusetts	...	4,165
Suffolk County CT 510	Census Tract	Massachusetts	3,914	4,089
Suffolk County CT 511.01	Census Tract	Massachusetts	...	6,093
Suffolk County CT 512	Census Tract	Massachusetts	2,669	2,379
Suffolk County CT 6.01	Census Tract	Massachusetts	3,413	3,571
Suffolk County CT 601.01	Census Tract	Massachusetts	...	3,216
Suffolk County CT 6.02	Census Tract	Massachusetts	4,860	3,974
Suffolk County CT 602	Census Tract	Massachusetts	2,054	1,916
Suffolk County CT 603.01	Census Tract	Massachusetts	...	3,076
Suffolk County CT 604	Census Tract	Massachusetts	4,946	4,904
Suffolk County CT 605.01	Census Tract	Massachusetts	...	3,571
Suffolk County CT 606	Census Tract	Massachusetts	1,401	2,357
Suffolk County CT 607	Census Tract	Massachusetts	1,384	1,893
Suffolk County CT 608	Census Tract	Massachusetts	3,726	3,964
Suffolk County CT 610	Census Tract	Massachusetts	3,064	3,098
Suffolk County CT 611.01	Census Tract	Massachusetts	...	2,232
Suffolk County CT 612	Census Tract	Massachusetts	1,905	3,240
Suffolk County CT 7.01	Census Tract	Massachusetts	4,687	4,446
Suffolk County CT 701.01	Census Tract	Massachusetts	...	5,902
Suffolk County CT 702	Census Tract	Massachusetts	4,183	5,218
Suffolk County CT 7.03	Census Tract	Massachusetts	...	2,791
Suffolk County CT 703	Census Tract	Massachusetts	3,552	3,909
Suffolk County CT 7.04	Census Tract	Massachusetts	...	4,801
Suffolk County CT 704.02	Census Tract	Massachusetts	1,832	1,723
Suffolk County CT 705	Census Tract	Massachusetts	5,435	5,460
Suffolk County CT 706	Census Tract	Massachusetts	2,188	2,240
Suffolk County CT 707	Census Tract	Massachusetts	2,214	2,361
Suffolk County CT 708	Census Tract	Massachusetts	3,600	3,706
Suffolk County CT 709	Census Tract	Massachusetts	2,853	3,329
Suffolk County CT 711.01	Census Tract	Massachusetts	3,120	3,753
Suffolk County CT 712.01	Census Tract	Massachusetts	...	3,131
Suffolk County CT 801	Census Tract	Massachusetts	3,381	3,350
Suffolk County CT 8.02	Census Tract	Massachusetts	7,984	8,136
Suffolk County CT 8.03	Census Tract	Massachusetts	...	6,584
Suffolk County CT 803	Census Tract	Massachusetts	1,682	1,769
Suffolk County CT 804.01	Census Tract	Massachusetts	...	2,710
Suffolk County CT 805	Census Tract	Massachusetts	3,877	3,096
Suffolk County CT 806.01	Census Tract	Massachusetts	2,300	4,271
Suffolk County CT 808.01	Census Tract	Massachusetts	...	3,885
Suffolk County CT 809	Census Tract	Massachusetts	3,564	4,008
Suffolk County CT 810.01	Census Tract	Massachusetts	...	4,890
Suffolk County CT 811	Census Tract	Massachusetts	3,754	4,091
Suffolk County CT 812	Census Tract	Massachusetts	2,975	3,265
Suffolk County CT 813	Census Tract	Massachusetts	4,142	4,760
Suffolk County CT 814	Census Tract	Massachusetts	2,531	3,003
Suffolk County CT 815	Census Tract	Massachusetts	1,641	2,134
Suffolk County CT 817	Census Tract	Massachusetts	3,722	3,820
Suffolk County CT 818	Census Tract	Massachusetts	2,863	2,898
Suffolk County CT 819	Census Tract	Massachusetts	3,206	3,115
Suffolk County CT 820	Census Tract	Massachusetts	2,806	2,815
Suffolk County CT 821	Census Tract	Massachusetts	4,251	5,025
Suffolk County CT 901	Census Tract	Massachusetts	4,588	4,571
Suffolk County CT 902	Census Tract	Massachusetts	1,996	2,233
Suffolk County CT 903	Census Tract	Massachusetts	3,130	3,179
Suffolk County CT 904	Census Tract	Massachusetts	3,255	3,659
Suffolk County CT 906	Census Tract	Massachusetts	2,123	2,348
Suffolk County CT 907	Census Tract	Massachusetts	4,518	4,275
Suffolk County CT 909.01	Census Tract	Massachusetts	3,190	3,730
Suffolk County CT 910.01	Census Tract	Massachusetts	2,772	2,742
Suffolk County CT 911	Census Tract	Massachusetts	5,086	4,861
Suffolk County CT 912	Census Tract	Massachusetts	3,458	3,234
Suffolk County CT 913	Census Tract	Massachusetts	2,409	2,499
Suffolk County CT 914	Census Tract	Massachusetts	2,440	2,741
Suffolk County CT 915	Census Tract	Massachusetts	4,795	4,370
Suffolk County CT 916	Census Tract	Massachusetts	3,448	3,138
Suffolk County CT 917	Census Tract	Massachusetts	3,347	3,069
Suffolk County CT 918	Census Tract	Massachusetts	3,547	3,452
Suffolk County CT 919	Census Tract	Massachusetts	3,684	3,860
Suffolk County CT 920	Census Tract	Massachusetts	5,347	4,945
Suffolk County CT 921.01	Census Tract	Massachusetts	6,859	6,451
Suffolk County CT 922	Census Tract	Massachusetts	3,671	3,349
Suffolk County CT 923	Census Tract	Massachusetts	3,079	2,893
Suffolk County CT 924	Census Tract	Massachusetts	6,470	5,277
Suffolk County CT 9801.01	Census Tract	Massachusetts	640	535
Suffolk County CT 9803	Census Tract	Massachusetts	...	338
Suffolk County CT 9807	Census Tract	Massachusetts	...	6
Suffolk County CT 9810	Census Tract	Massachusetts	...	22
Suffolk County CT 9811	Census Tract	Massachusetts	...	418
Suffolk County CT 9812.01	Census Tract	Massachusetts	...	0
Suffolk County CT 9812.02	Census Tract	Massachusetts	...	207
Suffolk County CT 9813	Census Tract	Massachusetts	...	389
Suffolk County CT 9815.01	Census Tract	Massachusetts	...	12
Suffolk County CT 9815.02	Census Tract	Massachusetts	...	9
Suffolk County CT 9816	Census Tract	Massachusetts	...	0
Suffolk County CT 9817	Census Tract	Massachusetts	...	0
Suffolk County CT 9818	Census Tract	Massachusetts	...	82
Boston - Cambridge - Newton, MA-NH	Metropolitan Statistical Area		4,392,533	4,552,402
